,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_max_depth,param_min_child_weight,param_num_class,param_objective,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
964,0.32592614491780597,0.009242257973482913,0.0069768428802490234,0.0008141013864135147,0.05,3,0.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.85,0.8593023255813953,0.8468992248062016,0.011602038408601334,2223
965,0.3345637321472168,0.008963801071675853,0.007477521896362305,0.00040735807989625625,0.05,3,0.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8348837209302326,0.8511627906976744,0.858139534883721,0.8480620155038759,0.009744034953470197,1853
966,0.3332395553588867,0.011512327772474195,0.007641156514485677,0.0009394813512068352,0.05,3,1.0,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.0, 'num_class': 2, 'objective': 'multi:softmax'}",0.8302325581395349,0.8465116279069768,0.8593023255813953,0.8453488372093023,0.011896131204048666,2657
967,0.3282497723897298,0.014768655480903751,0.006976524988810222,4.49566384116203e-07,0.05,3,1.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8337209302325581,0.8476744186046512,0.8627906976744186,0.848062015503876,0.011870847155902,1767
968,0.33655516306559247,0.01151770013848535,0.007641394933064778,0.00046940351090675827,0.05,3,1.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8302325581395349,0.8476744186046512,0.8627906976744186,0.8468992248062016,0.013303102559481025,2223
969,0.3347313404083252,0.011569243871965876,0.007639964421590169,0.00046974149242164017,0.05,3,1.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8476744186046512,0.8627906976744186,0.8472868217054264,0.012820027448481567,2084
970,0.3260926405588786,0.010817365230389477,0.0073090394337972,0.00046929120006389486,0.05,3,1.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.8348837209302326,0.8476744186046512,0.8604651162790697,0.8476744186046513,0.010443560918843,1920
971,0.3314087390899658,0.01079137966000096,0.008969942728678385,0.001627716103910425,0.05,3,1.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8337209302325581,0.8465116279069768,0.8604651162790697,0.8468992248062014,0.010921707599694087,2338
972,0.3349012533823649,0.009870061579848,0.007639726003011067,0.00047243808393472315,0.05,3,1.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.85,0.8616279069767442,0.8476744186046511,0.012451456127293791,1955
973,0.32359862327575684,0.013650054889684104,0.006644407908121745,0.00046979687140143216,0.05,3,1.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8453488372093023,0.8627906976744186,0.8468992248062016,0.012390982452051023,2223
974,0.3358909289042155,0.01173625097083954,0.007480065027872722,0.0007120007608440365,0.05,3,1.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8488372093023255,0.858139534883721,0.8465116279069766,0.01057223387363248,2416
975,0.3315722147623698,0.011109011183662807,0.00831278165181478,0.0014265320360708855,0.05,3,1.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 1.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8465116279069768,0.8651162790697674,0.8476744186046511,0.013791044088881517,1955
976,0.33539732297261554,0.006769983869717944,0.006977001825968425,0.000813517390313254,0.05,3,2.0,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.0, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.85,0.8662790697674418,0.8492248062015504,0.014251764582054426,1243
977,0.3217812379201253,0.0010144306506777426,0.006974061330159505,0.0008171211068728307,0.05,3,2.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8302325581395349,0.8465116279069768,0.8639534883720931,0.8468992248062016,0.013769240052970257,2223
978,0.3390585581461589,0.010470788563883797,0.0066441694895426435,0.0009387508512467891,0.05,3,2.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8488372093023255,0.8604651162790697,0.8472868217054262,0.01144559927149877,2219
979,0.3292554219563802,0.012510351311900278,0.007308562596638997,0.0009397623352374925,0.05,3,2.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.8290697674418605,0.8476744186046512,0.8639534883720931,0.8468992248062016,0.014251764582054472,2223
980,0.3339070479075114,0.011479724937988588,0.006976524988810222,1.1239159602905075e-07,0.05,3,2.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8453488372093023,0.858139534883721,0.8453488372093023,0.010443560918843044,2657
981,0.33125702540079754,0.011804439161240732,0.006976524988810222,0.000813517390313254,0.05,3,2.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8302325581395349,0.8476744186046512,0.8604651162790697,0.8461240310077519,0.01239098245205098,2491
982,0.33523766199747723,0.007691242655465392,0.007973909378051758,0.002153358092736541,0.05,3,2.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8465116279069768,0.8593023255813953,0.8461240310077519,0.010921707599694089,2491
983,0.3325798511505127,0.008350830316889912,0.007641235987345378,0.00046979687140143216,0.05,3,2.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8372093023255814,0.8453488372093023,0.8662790697674418,0.8496124031007751,0.012244627130954486,1074
984,0.3186217149098714,0.002485572651357575,0.00681455930074056,0.00022950363909132165,0.05,3,2.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8453488372093023,0.8593023255813953,0.8457364341085271,0.010921707599694087,2574
985,0.3219413757324219,0.002153027015372098,0.006976763407389323,0.0008140041009305289,0.05,3,2.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 2.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8372093023255814,0.8465116279069768,0.8616279069767442,0.8484496124031008,0.010062600764145075,1579
986,0.4466991424560547,0.008625080251680389,0.007973114649454752,0.0008139067494989428,0.05,4,0.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8372093023255814,0.8453488372093023,0.8604651162790697,0.8476744186046513,0.009635506119888386,1920
987,0.43224287033081055,0.0035590682922639325,0.007640997568766276,0.0004696283747867591,0.05,4,0.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8406976744186047,0.8488372093023255,0.8627906976744186,0.8507751937984497,0.009122947516232431,634
988,0.4442005157470703,0.011628736476184462,0.00714572270711263,0.0006185775841967753,0.05,4,0.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.8395348837209302,0.8453488372093023,0.8593023255813953,0.8480620155038759,0.008294935875594054,1853
989,0.4480241934458415,0.006952996781586789,0.007640997568766276,0.00047013408649250444,0.05,4,0.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.8395348837209302,0.8453488372093023,0.8593023255813953,0.8480620155038759,0.008294935875594054,1853
990,0.44984912872314453,0.010233053961397062,0.0078093210856119795,0.0008464040067774598,0.05,4,0.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8383720930232558,0.85,0.8604651162790697,0.8496124031007751,0.009023602113816144,1074
991,0.4393879572550456,0.006161979512945675,0.006976922353108724,4.899036091938795e-07,0.05,4,0.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8337209302325581,0.8511627906976744,0.8639534883720931,0.8496124031007751,0.012390982452051023,1074
992,0.4503514766693115,0.00610893281366468,0.0076414744059244795,0.0004696283747867591,0.05,4,0.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8383720930232558,0.85,0.8616279069767442,0.85,0.009494146289857296,945
993,0.44869240125020343,0.007293628625339097,0.008969942728678385,0.0014094468402500388,0.05,4,0.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 4, 'min_child_weight': 0.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8348837209302326,0.8476744186046512,0.8593023255813953,0.8472868217054264,0.009972620411060918,2084
